feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
ATF6-regulon	B PLCG2	0.107592430001563	-0.0291940328184539	2800020	0.107952732308476	2.87952395120581e-231	1.36297467023742e-229	100	100
ATF6B-regulon	B PLCG2	0.0590832703108211	0.00180985270564116	13989026.5625	0.539336733222521	0.00112153066651685	0.00131617648467266	98.7910189982729	99.9352635221108
BACH1-regulon	B PLCG2	0.0254820614996661	-0.0180308489200338	6500542.5	0.250623682817398	9.09738697871396e-95	2.53299794309291e-94	96.3730569948187	99.6048842556421
BATF-regulon	B PLCG2	0.0154053981599447	-0.00393820685793029	12272585	0.473160578580874	0.0182941728915585	0.0206172424650898	47.1502590673575	51.7757885572695
BATF3-regulon	B PLCG2	0.0555968900114848	-0.0279230240903841	6240676.5	0.240604738404832	2.23676944877867e-102	7.38654097038537e-102	100	100
BCL11A-regulon	B PLCG2	0.183901824237746	-0.0208647426164945	7119117.5	0.27447239153652	7.44207012543889e-78	1.7612899296872e-77	100	100
BHLHE40-regulon	B PLCG2	0.03368961020649	-0.0222454187951622	4368874.5	0.168438775218687	5.28073418974588e-166	3.26027936932137e-165	100	100
BRF2-regulon	B PLCG2	0.0261619620884002	-0.0156500688737452	6423242.5	0.247643437602205	5.32867666703709e-97	1.54422874840667e-96	97.4093264248705	99.7589124271715
CEBPB-regulon	B PLCG2	0.111183330114296	-0.03232111000223	2628032.5	0.10132187947603	4.39103816659669e-239	3.11763709828365e-237	100	100
CEBPG-regulon	B PLCG2	0.0492519139772856	-0.0190519232451358	6945203.5	0.267767263899326	1.93817514819295e-82	4.66476052615929e-82	100	100
CLOCK-regulon	B PLCG2	0.016429862775358	0.000845929696433781	12951552.5	0.499337676163625	0.953451850417856	0.960213920278975	49.2227979274611	51.117262316673
CREB1-regulon	B PLCG2	0.0397454591921645	-0.00326742975645598	11472244	0.442304014081871	1.76700956129561e-06	2.22048989118563e-06	100	99.993303122977
CREB3-regulon	B PLCG2	0.191937389423649	-0.0484812472038214	2164634.5	0.0834559070021613	8.51230318611639e-261	1.20874705242853e-258	100	100
CREB3L2-regulon	B PLCG2	0.100136289027772	-0.026985246906415	3025892.5	0.116661082080387	3.36009827371012e-221	9.54267909733674e-220	100	100
CREB3L4-regulon	B PLCG2	0.01424521012266	0.00318449988420979	13557681.5	0.52270653841511	0.0222228585715469	0.0246534837278098	34.3696027633851	31.3079000825948
CREB5-regulon	B PLCG2	0.0299142887281885	-0.00937970956212293	9995386	0.385364829243323	2.22097668950167e-21	3.62504241274984e-21	99.6545768566494	99.6227425943702
CREM-regulon	B PLCG2	0.121751591970336	-0.0286130702523405	3747660.5	0.144488321776112	1.52214021689717e-190	1.96494464363089e-189	100	100
CTCF-regulon	B PLCG2	0.356574827899285	-0.0144498040067788	11068593	0.426741543689142	1.30093598901681e-09	1.82903871723156e-09	100	100
CUX1-regulon	B PLCG2	0.0832787973714758	0.0066657876368756	16482541	0.635472366746123	3.25814255623567e-29	5.78320303731832e-29	100	100
DDIT3-regulon	B PLCG2	0.0529203972400767	-0.0324011705121235	3202361	0.123464696605061	1.7156459154964e-213	2.70690800000544e-212	100	100
E2F1-regulon	B PLCG2	0.423188920423986	-0.0146934979899566	11400196	0.439526255902514	5.48705940983733e-07	6.95680746604376e-07	100	100
E2F2-regulon	B PLCG2	0.0676633429977206	0.0139199706473415	18421601	0.710231413149389	6.75930047755103e-68	1.49971979345663e-67	100	100
E2F3-regulon	B PLCG2	0.0230154963542859	0.00192475395459239	14724587	0.567695730303307	2.06369388637942e-08	2.73873394267176e-08	100	100
E2F4-regulon	B PLCG2	0.334761713566725	-0.0647216597364801	4656064.5	0.179511176555702	3.09680697576457e-155	1.57052353770918e-154	100	100
E2F6-regulon	B PLCG2	0.0523732545613102	-0.0202868256956028	6612416	0.254936884150929	1.38965638974017e-91	3.65428161746489e-91	100	100
E2F7-regulon	B PLCG2	0.0355421121515557	0.00503229726888751	16071313	0.61961777063547	3.89015997490562e-23	6.5762228147214e-23	100	100
E2F8-regulon	B PLCG2	0.0898299497072593	0.0152276443938152	17490246	0.674323699276217	3.00421051419671e-47	6.00842102839342e-47	100	100
EGR1-regulon	B PLCG2	0.0464093280594815	-0.00106729886715823	12240753	0.471933318998855	0.0200993723158602	0.0224733139279697	100	100
EGR2-regulon	B PLCG2	0.038025777963995	-0.00812581657948196	9628235	0.37120958977368	1.46100202036288e-26	2.56126280112998e-26	99.8272884283247	99.997767707659
EGR3-regulon	B PLCG2	0.0333081966887322	-0.00826845204679139	9234087	0.356013500626488	8.76893337810527e-33	1.63840597327756e-32	99.8272884283247	99.997767707659
ELF1-regulon	B PLCG2	0.675748464401392	-0.0317006779174678	10369716.5	0.399796869107823	1.05127821350582e-16	1.62262506867203e-16	100	100
ELF2-regulon	B PLCG2	0.0281367354457422	-0.00457773875061314	11178118.5	0.430964219592333	1.08065345671261e-08	1.44766783823765e-08	99.6545768566494	99.53345090073
ELF4-regulon	B PLCG2	0.0210822396810723	0.00266919687152296	14807475	0.570891416789684	4.32504659760378e-09	5.90535208518978e-09	98.272884283247	98.3369422059513
ELK1-regulon	B PLCG2	0.0570031017400558	-0.00916886475424796	8606901.5	0.331832820349469	4.30309118645338e-44	8.48665206217194e-44	100	100
ELK3-regulon	B PLCG2	0.0542660808122168	-0.010776888917491	8345424.5	0.321751765004927	2.55398976977029e-49	5.25603691749828e-49	100	100
ELK4-regulon	B PLCG2	0.0355514284218947	-0.00956768911332207	10262721	0.395671735512452	5.58979629683813e-18	8.91855139495522e-18	90.846286701209	96.8055896600219
ESRRA-regulon	B PLCG2	0.066729282514555	-0.0253296505559138	4511187	0.173925530033527	1.27146399945912e-160	6.94414953550751e-160	100	100
ETS1-regulon	B PLCG2	0.236930869136543	-0.0060857916870467	12204826	0.470548179673548	0.0147196068469383	0.0167214733781219	100	100
ETV2-regulon	B PLCG2	0.0300881692822462	0.00150535188010127	14095186.5	0.543429652314106	0.000322090650698727	0.000387600613552706	100	100
ETV3-regulon	B PLCG2	0.0142733925428102	0.00288109996843053	14960752.5	0.576800919195528	1.85488237855113e-10	2.63393297754261e-10	89.9827288428325	84.2757327499609
ETV5-regulon	B PLCG2	0.0383433171665207	0.00494274464989262	16829952	0.648866544889144	6.30999250966856e-35	1.21083640050397e-34	100	100
ETV6-regulon	B PLCG2	0.39425897994034	-0.0661601215654362	3030899	0.116854104042481	5.58382561790212e-221	1.32150539623683e-219	100	100
ETV7-regulon	B PLCG2	0.0581250532929533	-0.00602794304155881	10334755	0.398448953932002	4.08334869459637e-17	6.44261682925205e-17	100	100
FLI1-regulon	B PLCG2	0.117110462170063	-0.0271677147937451	5795874	0.223455701893435	4.29124342195258e-116	1.6035699103086e-115	100	100
FOS-regulon	B PLCG2	0.0701481356069804	-0.0163378609332459	6525715	0.251594190225929	4.78821192232419e-94	1.30755017878853e-93	100	100
FOSB-regulon	B PLCG2	0.0283117530760479	-0.0133318438234226	8287125.5	0.319504089509448	1.58781938954373e-50	3.31574048992955e-50	97.5820379965458	99.3459383440855
FOSL1-regulon	B PLCG2	0.042606254419732	-0.0184225245382309	6407101.5	0.247021133100026	1.8078991701306e-97	5.46216345018182e-97	100	100
FOXO1-regulon	B PLCG2	0.0248145027555498	0.00822243635643568	14739114.5	0.568255827487831	2.14781356363041e-09	2.99009339250508e-09	59.9309153713299	52.2445699488805
FOXO3-regulon	B PLCG2	0.0164715484778633	-0.00331465942423846	12150192.5	0.468441824861591	0.00456228695052983	0.00531020284405931	41.6234887737478	46.8267964372614
GABPA-regulon	B PLCG2	0.0343967205371258	0.00902393944347293	19477266	0.750931808558146	6.26767961102019e-96	1.78002100952973e-95	100	100
GTF2B-regulon	B PLCG2	0.0603703611436132	-0.0189281434820706	6795219	0.261984720710734	1.68498983288684e-86	4.19769396964792e-86	100	100
HINFP-regulon	B PLCG2	0.0216684324777642	0.00550817091076739	14510600.5	0.559445636606788	4.40888102471558e-07	5.64019013972623e-07	69.0846286701209	63.1582472040538
HIVEP3-regulon	B PLCG2	0.0537528105587042	-0.0242445181328805	7447080	0.287116746923167	1.4232094364342e-69	3.20786888847074e-69	97.2366148531952	99.7254280420564
HOXB2-regulon	B PLCG2	0.0223990975595251	-0.0148936709413634	9298294	0.358488954760148	7.4655441720916e-32	1.37676269147663e-31	65.2849740932643	83.9676764069022
IKZF1-regulon	B PLCG2	0.125822098621396	-0.0182752272438964	5053641.5	0.194839468301121	6.2546919600239e-141	2.8650524462045e-140	100	100
IRF1-regulon	B PLCG2	0.103232134955301	-0.0326266262179958	3998918.5	0.154175391016461	2.05882698748979e-180	1.82720895139718e-179	100	100
IRF2-regulon	B PLCG2	0.0606036592687004	-0.0247323481465954	4695364	0.181026340162876	8.63132931140933e-154	4.22637504213836e-153	100	100
IRF3-regulon	B PLCG2	0.117555230454498	-0.0282517926295051	3040740	0.117233516631908	1.51423556482669e-220	3.07173500293414e-219	100	100
IRF4-regulon	B PLCG2	0.0387608876573633	-0.0199054570197407	5245347.5	0.202230553543344	2.78144692166477e-134	1.19686503901939e-133	99.6545768566494	100
IRF5-regulon	B PLCG2	0.0183506996259275	-0.0290649266270362	6938604.5	0.267512844259286	3.20480912774375e-83	7.84625682999333e-83	51.1226252158895	80.8580931758823
IRF7-regulon	B PLCG2	0.0816200201753387	-0.0265534989987859	4411473	0.170081129368744	2.20277581061877e-164	1.25117666043146e-163	100	100
IRF8-regulon	B PLCG2	0.0867656421934963	0.0050572483085987	15390579.5	0.593372586208605	1.04927152211533e-14	1.56838480147766e-14	100	100
IRF9-regulon	B PLCG2	0.0304236215199486	-0.00353774136712598	10864444	0.418870727642098	1.82794761696189e-11	2.64865879192436e-11	100	100
JUN-regulon	B PLCG2	0.0690590303366398	-0.019591238166566	5205003.5	0.200675119999207	1.14476061648371e-135	5.07987523564648e-135	100	100
JUNB-regulon	B PLCG2	0.124530261141009	-0.0357078637247948	3992693.5	0.153935390674099	1.16409350024142e-180	1.10200851356188e-179	100	100
JUND-regulon	B PLCG2	0.041527774830558	0.00310976787316639	14420487.5	0.555971395506183	3.55967570080689e-06	4.43398201328578e-06	100	100
KLF11-regulon	B PLCG2	0.0132597287853594	-0.00878890595257688	11166092	0.430500546641744	1.02561937950465e-10	1.47109042312789e-10	28.3246977547496	41.0206040583075
KLF12-regulon	B PLCG2	0.0509233377968183	0.0039237805853281	14003389.5	0.539890485819681	0.000954033376063235	0.00112893949500816	98.1001727115717	98.6092818715539
KLF13-regulon	B PLCG2	0.0547163028434213	-0.0117254127568881	6418076	0.247444246956613	3.77130001861026e-97	1.11567625550554e-96	100	100
KLF2-regulon	B PLCG2	0.0809047894876136	-0.0283047475711034	4858751.5	0.187325626257279	7.43291695948149e-148	3.51824736082124e-147	100	100
KLF3-regulon	B PLCG2	0.0514038591921044	-0.0208919402539864	8275499.5	0.319055857544741	9.08747938657039e-51	1.92600309387014e-50	98.6183074265976	99.8794562135857
KLF4-regulon	B PLCG2	0.0184791363053017	0.00261268264505664	13494666.5	0.520277040973514	0.0723758056518028	0.07845316337829	52.3316062176166	49.780119204411
KLF6-regulon	B PLCG2	0.0383773375094813	-0.0314032464481932	4159598	0.160370272142653	4.42723495260694e-174	3.30877559615887e-173	100	100
KLF7-regulon	B PLCG2	0.0306470474446675	-0.0155501106795069	8354057	0.322084584756805	3.83606312468641e-49	7.78172805293529e-49	92.9188255613126	97.6159117798067
KLF8-regulon	B PLCG2	0.0155287174285447	-0.00970180173460396	10007537.5	0.385833321477895	1.93169677627715e-21	3.18954583989948e-21	64.9395509499137	77.7998526687055
MAFB-regulon	B PLCG2	0.0643496683898074	0.00867748818939677	16272825.5	0.627386938344741	5.06791606228267e-26	8.67041061257998e-26	100	99.997767707659
MAFF-regulon	B PLCG2	0.0143624332362135	0.00200102563500503	13372647	0.515572667997637	0.105604215065898	0.112750364957575	31.2607944732297	28.5108377793156
MAFG-regulon	B PLCG2	0.0166537024894986	-0.00886679086546033	10441506.5	0.402564680285038	5.66095635057854e-17	8.83358023936432e-17	42.1416234887737	58.8142063084582
MAX-regulon	B PLCG2	0.170829333795342	-0.0271877937651774	3910251	0.150756880115839	5.89209042276848e-184	5.97626314309374e-183	100	100
MAZ-regulon	B PLCG2	0.133351557033652	-0.00299041391158913	12191937.5	0.470051272940611	0.0131250107428836	0.0150302542378183	100	100
MEF2A-regulon	B PLCG2	0.0413321229188857	0.0005852758051463	13055725.5	0.503353990326656	0.781183786282921	0.798043868001258	100	99.997767707659
MLX-regulon	B PLCG2	0.044020750117586	-0.00901980076593771	9337810	0.36001246536718	4.43030260628667e-31	7.96332873535072e-31	99.6545768566494	99.993303122977
MXD4-regulon	B PLCG2	0.0539508300265227	-0.0387122699890688	9636367.5	0.371523132389625	1.77450227208371e-26	3.07291856873032e-26	73.4024179620035	88.800589325178
MXI1-regulon	B PLCG2	0.0465402053235162	-0.0189309055396441	6776377.5	0.261258300397383	5.12201326117624e-87	1.29879621979826e-86	100	100
MYBL1-regulon	B PLCG2	0.0650921965831417	0.0356569622582601	19940145	0.768777771364917	1.23448056055551e-110	4.17371999044958e-110	96.0276338514681	79.8535616224301
MYC-regulon	B PLCG2	0.2483351413056	-0.0674067310039951	4120177.5	0.158850443468584	1.26796994756828e-175	1.00028740308164e-174	100	100
NFATC1-regulon	B PLCG2	0.0412370013881167	-0.00940079537661053	11111650.5	0.428401594249985	3.02554330379562e-09	4.17113737028134e-09	91.0189982728843	94.8768890773936
NFE2L1-regulon	B PLCG2	0.0784473183581414	-0.105566862559201	2980756	0.114920877188336	3.40937268723625e-223	1.21032730396887e-221	96.7184801381693	99.97767707659
NFE2L2-regulon	B PLCG2	0.0800438785930261	-0.0312352128587094	3753254	0.144703975095791	2.5765140153374e-190	3.04887491814925e-189	100	100
NFKB1-regulon	B PLCG2	0.0315428614794441	-0.0254506871956903	5851900	0.225615743528964	2.56133073395778e-114	9.32587087748731e-114	99.4818652849741	99.9374958144519
NFKB2-regulon	B PLCG2	0.046686432001988	-0.0270351305387389	4179971	0.161155738323366	2.7598970603997e-173	1.95952691288379e-172	100	100
NFYA-regulon	B PLCG2	0.0189532691245406	-0.00202092405521179	11669846.5	0.449922434588148	3.36218622171533e-05	4.15156907377023e-05	98.4455958549223	99.0244882469808
NFYB-regulon	B PLCG2	0.120089166406677	0.0116124450662268	15864707	0.611652226742454	2.3074674472976e-20	3.72341338086658e-20	100	100
NFYC-regulon	B PLCG2	0.081947516502174	-0.00160773705619925	12321536	0.475047848742955	0.0387773733316485	0.0426851706441402	100	100
NR1H3-regulon	B PLCG2	0.00838620372562142	-0.000150099813055492	12759570	0.491935930665231	0.357734890799902	0.379092197713328	20.2072538860104	22.1287139763823
NR2C2-regulon	B PLCG2	0.0213297989606998	-0.00046226807950079	12688153.5	0.489182519508558	0.366961623474718	0.385989263210444	73.4024179620035	76.0117865035605
NR3C1-regulon	B PLCG2	0.206330098628041	-0.0193949674659004	6749693.5	0.260229518206927	9.42656569005466e-88	2.43376786906866e-87	100	100
NRF1-regulon	B PLCG2	0.0281586460473722	0.00144795607850055	13477072	0.519598697837179	0.104553640048636	0.112474370355351	100	99.9665156148849
PAX5-regulon	B PLCG2	0.098029866218124	-0.00226673650070623	11812064.5	0.455405546024297	0.000221343659219032	0.000268639312898312	100	100
POU2F1-regulon	B PLCG2	0.0580989483610636	0.0539068211881433	18874708	0.727700623611492	8.9716894266911e-172	6.06657094566732e-171	57.5129533678757	17.8404803893118
POU6F1-regulon	B PLCG2	0.0309527924028667	-4.99751474971125e-05	12816596.5	0.494134545849762	0.619750298290346	0.637714075052385	61.8307426597582	65.3994687144228
REL-regulon	B PLCG2	0.222929812646891	-0.0413092777971962	3605773	0.139017952526814	2.17742530620489e-196	3.09194393481094e-195	100	100
RELA-regulon	B PLCG2	0.0805747984543741	-0.0116381667932928	6280705	0.242148008076195	3.47664351175672e-101	1.09707417482101e-100	100	100
RELB-regulon	B PLCG2	0.0951186677189491	-0.0101951010878487	8828646	0.34038201808712	6.76245029439224e-40	1.3154355367174e-39	100	100
REST-regulon	B PLCG2	0.192551186362723	-0.0264042046741469	4403148	0.169760165055464	1.06402558940851e-164	6.29548473733369e-164	100	100
RFX5-regulon	B PLCG2	0.0720661769286686	0.00680452856107068	15313685.5	0.590407994027789	7.01389921776197e-14	1.03747259262729e-13	100	100
RXRA-regulon	B PLCG2	0.0143354119174499	-0.000197243689384846	12903448.5	0.497483061469813	0.831032050946325	0.842903937388415	64.9395509499137	64.2543027434873
SETDB1-regulon	B PLCG2	0.0548193077266681	-0.0049615285400705	11879973	0.458023708795267	0.000507624982396652	0.000605737373952307	90.3281519861831	95.1135120655401
SOX5-regulon	B PLCG2	0.0132126301672144	0.00547924204461027	14568023	0.561659519282977	2.83819158926214e-12	4.15487840902292e-12	34.1968911917098	22.3430140411188
SP1-regulon	B PLCG2	0.0146950547196828	0.00172316870812707	13586153.5	0.523804255643661	0.0414807701165103	0.0453097642811113	62.0034542314335	59.7941826461593
SP2-regulon	B PLCG2	0.0305858026500608	0.0023759630029873	14803307.5	0.570730741861685	4.68656423380618e-09	6.33802020190931e-09	100	100
SP3-regulon	B PLCG2	0.0286892658879458	0.000424785867680442	13230240.5	0.510082289081241	0.403708695118379	0.42151937284419	100	100
SP4-regulon	B PLCG2	0.0142347920578061	0.00566920710602286	14361094.5	0.553681541637283	2.90037708651616e-08	3.77847290169995e-08	37.6511226252159	28.9037212313325
SPI1-regulon	B PLCG2	0.379040979258869	-0.0400125606821262	6596437.5	0.254320844717928	4.91514210742091e-92	1.31688713066749e-91	100	100
SPIB-regulon	B PLCG2	0.512573880151348	-0.052547853120859	5903774	0.227615707827709	1.09743613673179e-112	3.80087637599789e-112	100	100
SREBF1-regulon	B PLCG2	0.0326778230862634	-0.00835871462035849	9946894.5	0.383495274769163	4.95917297991049e-22	8.28473603702694e-22	88.7737478411054	96.9997990936893
SREBF2-regulon	B PLCG2	0.0904959109572208	-0.00859641371176516	8160166	0.314609258430557	3.32470875480937e-53	7.15316126034743e-53	100	100
SRF-regulon	B PLCG2	0.0207944022384556	2.55521255347058e-05	12955097	0.499474331780252	0.965275410826659	0.965275410826659	97.5820379965458	97.9395941692524
STAT1-regulon	B PLCG2	0.0616514931191323	-0.018351179078235	4332435.5	0.167033896106184	2.13963767546109e-167	1.38103886325216e-166	100	100
STAT2-regulon	B PLCG2	0.0534774701773057	-0.0129217668499698	9137459	0.352288078444681	2.05782016880362e-34	3.89613951960152e-34	99.4818652849741	99.9687479072259
STAT5A-regulon	B PLCG2	0.0534170957867485	-0.0184258472868398	5769739	0.222448085998234	6.30116425706609e-117	2.41828466081996e-116	100	100
TBP-regulon	B PLCG2	0.0260107839080181	0.00517555904658587	14074151	0.542618643928282	0.000159846754417938	0.000195674475235751	55.440414507772	49.8136035895261
