gene	waldStat	df	pvalue	meanLogFC
SPCS3	0.00214663442021421	2	0.998927258588786	0.014435773805168
AGA	0.559860789309474	2	0.755836349874886	0.403085772104059
DCTD	1.47815660147473	2	0.477553873788621	0.909484984507662
CDKN2AIP	0.508848529564573	2	0.775362773135584	0.396643333509612
ING2	0.074154522762949	2	0.963601683275714	0.128935426139225
RWDD4	3.82408823510132	2	0.147778002038395	0.694869462405467
TRAPPC11	3.56504315382805	2	0.168213448889465	0.981420136553753
IRF2	10.4957144535475	2	0.00525877469665104	0.417111553423256
CASP3	1.67075805909245	2	0.433710061347178	0.43026906697534
PRIMPOL	0.623114843037461	2	0.732305559200672	0.623889767411931
CENPU	3.29432570477967	2	0.192595556235432	0.916384250242368
ACSL1	1.27319892235893	2	0.529088554575763	0.750587021868365
SLC25A4	18.5945787288595	2	9.16723854275103e-05	1.19367862430701
CFAP97	5.01954348465322	2	0.0812867914573637	1.29547119338069
SNX25	3.28833651507907	2	0.193173166318767	1.45800236495535
LRP2BP	2.66086876823896	2	0.264362401525989	4.77612660329534
ANKRD37	4.43570309187494	2	0.108842701347591	10.2349225296819
UFSP2	1.48386350414696	2	0.476193139367399	0.378097665072902
AC106897.1	0.660694229972127	2	0.718674227536338	1.17272992717802
FRG1	7.7990775363882	2	0.0202512498125857	0.618623678319857
CCDC127	7.02844847395254	2	0.0297708891532185	1.33086147916465
SDHA	12.9634550958159	2	0.00153116323534586	0.344685874465483
PDCD6	0.12360578596988	2	0.940068162560387	0.0607360341064993
EXOC3-AS1	0.646405668767306	2	0.723827022469166	1.0430399203072
EXOC3	4.10250682051692	2	0.128573647020455	1.08030548290423
SLC9A3	3.17497977811627	2	0.204438130614078	1.810587265294
BRD9	0.395632812352334	2	0.820520481802949	0.245686323528427
CLPTM1L	0.108983421761845	2	0.946966358342199	0.125079857783521
LPCAT1	1.55227639278294	2	0.460179707923515	0.461316628597066
MRPL36	6.86226915320287	2	0.0323502161451052	0.661829781137169
NDUFS6	6.24358807595966	2	0.0440780198015086	0.350724432693183
ICE1	0.48095979447389	2	0.786250451095768	0.356247263167285
MED10	3.44567491834275	2	0.178558775192918	0.138523319036434
NSUN2	0.0159758632365734	2	0.992043887129124	0.0498823758722623
SRD5A1	0.0069558438591575	2	0.996528119035531	0.0508463065726257
MTRR	0.482302258560212	2	0.785722871682955	0.389232181113926
FASTKD3	0.981683163754764	2	0.612111035802019	0.939360403892281
MIR4458HG	0.95811060253727	2	0.61936823189672	0.299253999975053
FAM173B	1.65433437214143	2	0.437286284078696	1.68669468318818
CCT5	0.870675664016349	2	0.647046037287885	0.144858043954519
MARCH6	0.754362428963727	2	0.685791787231699	0.295582382812406
ANKRD33B	0.30146086348042	2	0.860079517551121	0.499538824786685
DAP	0.280730391233677	2	0.869040807546934	0.172380664711049
TRIO	5.27338719613889	2	0.0715976090972601	2.04282509943949
OTULINL	1.07952479257997	2	0.58288673197174	1.19339097440477
AC010491.1	1.47962018811501	2	0.477204530892765	1.76469096938166
OTULIN	0.810669664614126	2	0.666753522858242	0.24479649789984
ANKH	1.65524024917342	2	0.43708826512671	0.485250054571817
ZNF622	3.75706849103351	2	0.152813929383665	0.820210718304225
BASP1	94.2667473403542	2	0	0.911263302345464
DROSHA	1.49603507562158	2	0.473303930422172	1.36392013144521
C5orf22	2.81160056684767	2	0.245170771817038	1.69461384222305
GOLPH3	1.08590417801031	2	0.581030464444333	0.429532925032428
AC025181.2	3.20735697814223	2	0.201155208145711	2.01516425740159
MTMR12	6.43029266832361	2	0.0401494581564228	0.774757081113462
ZFR	0.00106888757265658	2	0.999465699003313	0.0097321841391438
SUB1	115.965458984272	2	0	0.775487784778399
TARS	3.0471207319527	2	0.217934577166056	0.638159681684959
RAD1	0.13737583113165	2	0.93361800226325	0.207372104436961
BRIX1	0.0254662765577943	2	0.987347585142245	0.0452624394563743
DNAJC21	2.34453140639209	2	0.309664537913949	0.608822076601357
LMBRD2	4.97644472750458	2	0.0830574814120683	3.71323989998157
SKP2	0.567860936820503	2	0.752818987587433	0.970144011654954
NADK2	0.000322125354366497	2	0.999838950292713	0.0137596014839189
NIPBL	5.98346803091646	2	0.0502003130896529	0.831295643173953
CPLANE1	0.579443357656951	2	0.74847185415524	0.7307989430828
NUP155	2.72670014090449	2	0.25580238390983	1.59487608090769
WDR70	0.596774406242528	2	0.742013973990155	0.312187460644979
RICTOR	0.185292777178477	2	0.911515765690259	0.162018136667524
TTC33	2.38885453454952	2	0.302877372299138	0.991772736249934
PTGER4	0.560080137517113	2	0.755753458746168	0.498476115279115
PRKAA1	1.78266837434483	2	0.410108226447251	0.649644644237157
RPL37	40.4617661040066	2	1.63621027837735e-09	0.488188822337965
OXCT1	5.94270101297547	2	0.0512340716426467	1.84795721742389
C5orf51	0.0779307543612361	2	0.961784008243911	0.223959686589615
FBXO4	0.369650898098505	2	0.831249366556836	0.382941817483715
CCDC152	0.163968449496847	2	0.921286492107901	0.211010411567635
ANXA2R	0.45129310946124	2	0.79800010118777	0.44123757673743
ZNF131	0.200873524038983	2	0.904442305709256	0.205547798625093
HMGCS1	0.133041680478805	2	0.935643416620349	0.101839925395209
CCL28	1.48565352183027	2	0.475767132965514	1.34022777647758
TMEM267	1.66685765444551	2	0.434556709015318	1.08808341287185
C5orf34	1.94217977295114	2	0.378670105692652	6.31368666427161
PAIP1	0.995749948472593	2	0.607820923427276	0.327367470026825
NNT-AS1	8.42525931809118	2	0.0148073787384373	0.893507980827847
NNT	0.40198976773011	2	0.817916616114937	0.331067895295167
MRPS30	0.564027201572497	2	0.754263425887696	0.244902186628803
EMB	4.9984687202076	2	0.082147870239162	0.791447348676415
PARP8	0.0747784973047527	2	0.96330109870803	0.150564862124147
PELO	0.82288087629547	2	0.662694991160173	0.225511993063933
MOCS2	2.3108046480112	2	0.314930807188084	0.249529441246366
NDUFS4	0.0736363811687076	2	0.963851356672054	0.0728706621085783
ARL15	2.91027719932119	2	0.233368016931623	2.45938125803441
DHX29	1.94033537364999	2	0.379019476201725	0.705968665345792
MTREX	2.3036194005237	2	0.316064269917056	0.540389044653452
PLPP1	1.6102057655009	2	0.447041931289879	0.981674929028995
SLC38A9	2.57298492396629	2	0.276238001111734	0.396304413154622
MAP3K1	5.13547746796921	2	0.0767088084748435	1.07157385913944
SETD9	1.0344920286453	2	0.596160105667142	0.444748150313333
MIER3	0.81838816986953	2	0.664185311448977	0.496487990826621
GPBP1	2.0444947184283	2	0.359785463744556	0.217490315891091
GAPT	0.456256153854308	2	0.796022301216034	0.586284587018984
PDE4D	6.34734072288374	2	0.0418497120983004	1.26515083207744
DEPDC1B	1.96770420624219	2	0.373868142788208	1.58895876893924
ERCC8	1.73536497340881	2	0.419923600969563	1.07172004533723
NDUFAF2	4.95029380703926	2	0.0841506273259202	0.445676833598478
SMIM15	0.132952307442608	2	0.93568522820102	0.106847485178883
ZSWIM6	0.0562515766308319	2	0.972266059399239	0.331530827786353
KIF2A	8.93708774215639	2	0.0114639967600226	1.01937306147294
DIMT1	3.49241695948732	2	0.174434061511761	0.506241371595424
SREK1IP1	1.14487637940231	2	0.564148259992878	0.292249476797294
CWC27	0.00562434015941173	2	0.997191780366596	0.0225767752808886
CENPK	0.567429471815585	2	0.752981412631075	0.564658428268906
PPWD1	1.34325135893417	2	0.51087737947258	0.49610447092128
TRIM23	0.317032677910243	2	0.853409019865344	0.666577945645671
TRAPPC13	8.30316461606839	2	0.0157394920462661	1.52058805024591
SHLD3	0.00107554766379814	2	0.999462370742531	0.0383155932182805
SGTB	1.78608925360756	2	0.409407360648776	0.717907917053751
NLN	4.52418908490455	2	0.104132146973229	2.79635505210927
ERBIN	4.55673647035062	2	0.102451246734126	0.22857614439354
SREK1	1.75022405930891	2	0.416815321386334	0.316845388912971
MAST4	0.160053402958759	2	0.923091698143622	0.319082298707477
CD180	6.64648105511552	2	0.0360358671223664	0.710015931365944
PIK3R1	0.42955990716008	2	0.80671893626176	0.324082262915785
SLC30A5	0.782839713731582	2	0.676096232794624	0.369065373630258
CCNB1	5.96745348554486	2	0.0506038943216154	0.452410795768914
CENPH	4.4406533736172	2	0.108573633456794	0.696030313029096
MRPS36	7.87203580281743	2	0.0195258138550372	0.31357187025991
CDK7	0.827026899488199	2	0.66132263970035	0.145968047557525
CCDC125	3.65370281850879	2	0.160919440425192	1.39025545747664
AK6	0.956078031955259	2	0.619998006681734	0.18847117006097
TAF9	5.3396555867045	2	0.0692641520298166	0.528765815461609
RAD17	2.49540624964768	2	0.287163618942351	0.204699533653645
OCLN	0.619808866203217	2	0.733517052824434	1.05114231937082
GTF2H2C	0.855912469086352	2	0.651839942247318	0.992666131756901
SMN1	1.15939215499095	2	0.560068558140463	1.55073245161063
NAIP	0.841128778989587	2	0.656676094119051	0.785912612104718
GTF2H2	1.24996371553806	2	0.535271139443544	0.721818357061765
BDP1	0.830616360281961	2	0.660136808298868	0.302353892504318
MCCC2	1.85398414786658	2	0.39574228543856	0.845382633424396
MAP1B	3.88475777690653	2	0.143362500406896	3.90498518858139
MRPS27	4.95473298284876	2	0.0839640547450493	0.333032940075836
PTCD2	0.673593421574371	2	0.714053984621483	0.953812709694417
TNPO1	5.56547624389934	2	0.0618688707274858	0.751516802513419
BTF3	55.845100835626	2	7.47069073270268e-13	0.598904521955414
ANKRA2	1.52762194297084	2	0.465887555359408	0.566192701933736
UTP15	0.04862488327975	2	0.975980725097201	0.172978768969284
HEXB	6.24301814805903	2	0.0440905822379889	1.36087059941871
GFM2	0.657638609054657	2	0.719773064731328	0.526792202147158
NSA2	1.19919112780622	2	0.549033640220272	0.200265082330309
HMGCR	0.75582148721923	2	0.685291664596537	0.409744788976078
COL4A3BP	0.1054136584129	2	0.948658090563339	0.153348130459075
POLK	0.745007793357882	2	0.689006966713713	0.462763558888621
POC5	3.44619174686022	2	0.178512639020765	1.45756106880228
IQGAP2	17.5040651103404	2	0.000158139570832549	3.53653336092496
S100Z	1.27054183253661	2	0.529791939618348	0.826023776728025
AGGF1	1.49917332324796	2	0.472561840321955	1.00355747572797
PDE8B	4.28054998098677	2	0.117622493506556	7.86298679529871
WDR41	0.0803970404057378	2	0.960598721969182	0.110578089884047
TBCA	14.2049177186717	2	0.000823078598566895	0.579866119582959
AP3B1	18.1074682952981	2	0.000116953498878858	0.455264722456168
SCAMP1-AS1	0.0195373768122719	2	0.990278870242594	0.120499039466301
SCAMP1	0.57818562691902	2	0.748942690214693	0.403622758615502
LHFPL2	0.484824838289022	2	0.784732472110439	0.302534124629873
ARSB	1.15709224260573	2	0.560712982906292	2.09960469788287
JMY	3.55632734681927	2	0.168948106488652	1.73831012573916
HOMER1	1.29316395818467	2	0.523833193113796	0.959530203188445
TENT2	0.266734160724785	2	0.875143785041863	0.208963872895941
MTX3	0.268701969754938	2	0.874283150580915	0.553978505580599
SERINC5	0.00830153707335257	2	0.995857833996556	0.102240945080102
ZFYVE16	5.69095187435357	2	0.0581066050641669	1.88615670459896
ANKRD34B	1.90316827999637	2	0.386128856537377	1.35634490060559
DHFR	0.114480955379356	2	0.94436694287756	0.137866538001561
MSH3	0.210757248837839	2	0.899983702262582	0.302669486968709
CKMT2-AS1	2.34881997088906	2	0.30900124114421	2.40290195972697
ZCCHC9	0.00310897318746762	2	0.998446720994744	0.0191394381395644
SSBP2	0.703402724507968	2	0.703490179330752	0.184103531996228
ATG10	0.226005632371862	2	0.893148144841234	0.348298240734962
RPS23	35.7065613675283	2	1.76367563886615e-08	0.483028041645691
ATP6AP1L	0.188648829626546	2	0.909987500924591	0.569349736997712
TMEM167A	0.445722668061981	2	0.800225805688211	0.168428169801641
XRCC4	1.83017887768426	2	0.400480805949406	0.65457099211432
COX7C	11.6460164860974	2	0.00295869128148862	0.344022051407756
RASA1	3.55333334292747	2	0.169201211534928	1.85465296792897
CCNH	2.46031515476464	2	0.292246522610311	0.151495236312635
TMEM161B	1.24353044342956	2	0.536995684018654	0.955460951944521
TMEM161B-AS1	2.12421601003565	2	0.34572624897309	0.839470893155502
MEF2C	18.51355378747	2	9.54625156572853e-05	0.656379136423085
MEF2C-AS1	0.156655710613288	2	0.924661221754206	0.31242803906842
CETN3	0.963412563585084	2	0.617728473221302	0.137912612330487
MBLAC2	1.53607235743274	2	0.463923236640833	1.61979885949619
LYSMD3	1.0028747612197	2	0.605659470568268	0.577380730520569
ARRDC3	0.222093710336954	2	0.894896817405535	0.224332685850335
ARRDC3-AS1	3.16431750846406	2	0.205530928189386	6.52637483509352
FAM172A	0.0680283227938376	2	0.966557816731699	0.160001378415619
SLF1	1.85794354529634	2	0.394959609931125	1.01210304031404
TTC37	0.0664861395414322	2	0.967303408793377	0.104730544721853
ARSK	1.13013870041968	2	0.568320732228816	1.16220061620112
RFESD	1.99976401299403	2	0.367922851116378	2.93329351918021
RHOBTB3	0.000882289006846872	2	0.999558952786506	0.0473421683851534
GLRX	40.9916853392727	2	1.25536103734447e-09	1.08575326886328
ELL2	0.459085838116537	2	0.794896851681417	0.79460143206091
CAST	4.38922691753327	2	0.111401614500965	0.31213427059512
ERAP1	0.717146825417024	2	0.698672332527534	0.884013735975079
AC009126.1	3.40890940156822	2	0.181871533545054	6.58054254529535
ERAP2	5.17065133670525	2	0.0753715294819053	1.14853021786402
LNPEP	5.25757063575452	2	0.072166067853998	1.00867570215791
RIOK2	2.09655817289842	2	0.350540480200833	0.796843217033563
CHD1	1.27759499349466	2	0.52792687628706	0.490190028507546
FAM174A	0.235661976307251	2	0.888846265468854	0.412048767336181
ST8SIA4	15.3811616739537	2	0.000457112586718766	1.77009856605016
GIN1	0.0387709016695126	2	0.98080123871728	0.163850074531399
PPIP5K2	3.26610327437515	2	0.19533257952112	0.846088135895858
FBXL17	0.372492888082269	2	0.830069004213062	0.61733074457274
FER	5.11248460629397	2	0.077595774689966	2.07687368170437
PJA2	2.0115319607602	2	0.365764359152043	0.600125025790074
MAN2A1	0.7515567395909	2	0.686754521721999	0.624294884824468
SLC25A46	3.33485721112452	2	0.188731745981358	0.726269667210381
WDR36	2.13629801076316	2	0.343644012305886	0.942784521445983
CAMK4	0.213047551364782	2	0.898953674670095	0.513163924120836
STARD4	0.580003470659787	2	0.748262269095555	0.46465860432449
NREP	0.425900032567884	2	0.808196532872935	0.827836788209717
EPB41L4A-AS1	12.1238879266645	2	0.00232986730578699	1.09468403219607
APC	3.4532290346007	2	0.17788562039226	1.21569964541668
SRP19	4.89507314675956	2	0.0865064264676946	0.389988022067238
REEP5	59.1029996332498	2	1.46549439250521e-13	0.82969735335989
DCP2	5.41098869955238	2	0.0668372746865621	1.14152495184317
YTHDC2	0.00181794091860277	2	0.999091442529206	0.017206635070918
PGGT1B	0.472924433891677	2	0.789415708274969	0.271406135755623
CCDC112	5.34356842782603	2	0.0691287746893482	1.72667520483909
AC010226.1	0.344816669116944	2	0.841635434159616	0.445774566940956
TMED7	1.08565313346796	2	0.581103401285354	0.554756942455606
ATG12	0.435611645479419	2	0.804281599702431	0.0366303576895739
AP3S1	7.09626060628365	2	0.0287783962613729	0.470419742273804
AC034236.2	0.651808611909283	2	0.721874263195079	1.32179426056794
COMMD10	0.201025318030703	2	0.904373663860213	0.135211731962325
DMXL1	11.3443766653191	2	0.00344032844946329	2.8378961512074
TNFAIP8	36.00578614048	2	1.51859820274325e-08	0.74279354636534
HSD17B4	1.03305327403864	2	0.596589124010838	0.178015059538952
SRFBP1	0.174228426998878	2	0.916572404712877	0.224181181368031
SNX2	20.6137538408809	2	3.34025965348372e-05	0.767836458941975
CEP120	4.14905446999631	2	0.125615800211439	2.62507402224988
CSNK1G3	0.400342414510466	2	0.818590592431575	0.301134128145767
ZNF608	25.1067535624078	2	3.53295198118886e-06	1.24867003313969
GRAMD2B	0.24491921329966	2	0.884741641900662	0.829331952841333
ALDH7A1	0.766138375529406	2	0.681765727807407	1.14835291657367
PHAX	5.14086727715715	2	0.0765023638537079	0.621349809633265
LMNB1	2.93247410021358	2	0.230792313158924	0.699562409787927
MARCH3	0.309692881012216	2	0.856546698262703	0.366267201699754
C5orf63	1.15849327402009	2	0.560320332199596	1.03860411977397
AC011416.3	2.53159655918929	2	0.282014080174222	3.9110561285803
PRRC1	0.0208292544743106	2	0.989639417212772	0.105103579805537
LINC01184	0.744213496530986	2	0.689280659082045	0.367268321359441
SLC12A2	0.229279325254547	2	0.891687394317053	0.247521855810585
ISOC1	5.60743360554534	2	0.0605844631299755	1.24738744743208
HINT1	19.5092769415278	2	5.80248917857462e-05	0.511045269930086
LYRM7	5.51893818349781	2	0.06332537940309	0.953093731735202
CDC42SE2	2.24970253916346	2	0.324700756646566	0.395379303864775
RAPGEF6	2.22763409210227	2	0.328303417103203	1.41858776359913
FNIP1	2.47707265111008	2	0.289808092355025	0.473525581029734
P4HA2	32.2508267215578	2	9.927089994477e-08	2.44122545824617
AC116366.3	0.306417949937011	2	0.857950412915993	0.518402335642694
IRF1	8.04934720370855	2	0.0178692556934842	0.350260043437837
RAD50	0.154703734265458	2	0.925564120709195	0.359158464721599
KIF3A	19.5386947603964	2	5.71776551461234e-05	2.47296393579316
UQCRQ	30.4675632341477	2	2.42132287664454e-07	0.26120330537405
LEAP2	0.0199078747570974	2	0.990095439090221	0.0984341534267162
AFF4	2.53305371017869	2	0.281808686457747	0.72498716312524
ZCCHC10	9.96478275370624	2	0.0068576437230442	0.810868925310875
HSPA4	7.57019485706523	2	0.02270665039333	0.221071328990945
C5orf15	0.310486452366437	2	0.856206900219013	0.136511249274988
VDAC1	0.712055028318044	2	0.700453347585325	0.131073351696796
TCF7	0.462825089488816	2	0.79341208052533	0.523597691051871
SKP1	4.53298543146216	2	0.103675161434398	0.112258088739608
PPP2CA	0.681341444204632	2	0.711293082740967	0.071265708406515
CDKL3	0.364038874552079	2	0.833585137633844	0.62380240212666
UBE2B	0.000182857131241587	2	0.999908575613843	0.0027782532152945
CDKN2AIPNL	0.0320783271709433	2	0.984088778855582	0.0742863718168124
JADE2	1.57732533356385	2	0.454452143025574	0.190398367909132
SAR1B	11.0104242723273	2	0.00406552604429733	0.963568047429089
SEC24A	1.93870798533116	2	0.37932800764391	1.14486085241069
CAMLG	13.8134902130062	2	0.00100101068287506	0.878737922986979
DDX46	4.45912804259443	2	0.107575320462127	0.156954461124502
C5orf24	0.990830296274409	2	0.609317897591539	0.429064689426379
TXNDC15	0.878250350253675	2	0.644600086681922	0.421343748404463
PCBD2	0.282132276197564	2	0.868431873365232	0.328698637788555
H2AFY	1.96731428320441	2	0.373941039795016	0.235158921592642
SMAD5	8.81434422569561	2	0.0121896004505437	1.08352481372528
HNRNPA0	3.22596090245148	2	0.19929274571918	0.245041307073872
AC106791.1	4.00819224797514	2	0.134782066931371	1.70950858166755
FAM13B	6.00253435235746	2	0.0497240193363714	1.23970846677519
BRD8	0.118036172750566	2	0.942689719162878	0.210810734747774
CDC23	2.36719667847281	2	0.306175032405068	1.21133000566681
FAM53C	0.132811654688091	2	0.935751033867284	0.226635271232167
KDM3B	2.55121159034145	2	0.279261741553832	1.08723925472359
EGR1	10.0731256483517	2	0.00649603801435827	2.91080261083886
ETF1	0.173793636535415	2	0.916771684843688	0.13719358541705
